discounttype,stor_id,lowqty,highqty,discount,stor_name,stor_address,city_x,state_x,zip_x,ord_num,ord_date,qty,payterms,title_id,title,type,pub_id,price,advance,royalty_x,ytd_sales,notes,pubdate,lorange,hirange,royalty_y,au_id,au_ord,royaltyper,au_lname,au_fname,phone,address,city_y,state_y,zip_y,contract,pub_name,city,state,country,pr_info,emp_id,fname,minit,lname,job_id,job_lvl,hire_date,job_desc,min_lvl,max_lvl
,7066.0,,,,Barnum's,567 Pasadena Ave.,Tustin,CA,92789.0,A2976,1993-05-24 00:00:00,50.0,Net 30,PC8888,Secrets of Silicon Valley,popular_comp,1389.0,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00,0.0,5000.0,10.0,427-17-2319,1.0,50.0,Dull,Ann,415 836-7128,3410 Blonde St.,Palo Alto,CA,94301.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7066.0,,,,Barnum's,567 Pasadena Ave.,Tustin,CA,92789.0,A2976,1993-05-24 00:00:00,50.0,Net 30,PC8888,Secrets of Silicon Valley,popular_comp,1389.0,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00,5001.0,10000.0,12.0,427-17-2319,1.0,50.0,Dull,Ann,415 836-7128,3410 Blonde St.,Palo Alto,CA,94301.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7066.0,,,,Barnum's,567 Pasadena Ave.,Tustin,CA,92789.0,A2976,1993-05-24 00:00:00,50.0,Net 30,PC8888,Secrets of Silicon Valley,popular_comp,1389.0,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00,10001.0,15000.0,14.0,427-17-2319,1.0,50.0,Dull,Ann,415 836-7128,3410 Blonde St.,Palo Alto,CA,94301.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7066.0,,,,Barnum's,567 Pasadena Ave.,Tustin,CA,92789.0,A2976,1993-05-24 00:00:00,50.0,Net 30,PC8888,Secrets of Silicon Valley,popular_comp,1389.0,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00,15001.0,50000.0,16.0,427-17-2319,1.0,50.0,Dull,Ann,415 836-7128,3410 Blonde St.,Palo Alto,CA,94301.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7066.0,,,,Barnum's,567 Pasadena Ave.,Tustin,CA,92789.0,A2976,1993-05-24 00:00:00,50.0,Net 30,PC8888,Secrets of Silicon Valley,popular_comp,1389.0,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00,0.0,5000.0,10.0,846-92-7186,2.0,50.0,Hunter,Sheryl,415 836-7128,3410 Blonde St.,Palo Alto,CA,94301.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7066.0,,,,Barnum's,567 Pasadena Ave.,Tustin,CA,92789.0,A2976,1993-05-24 00:00:00,50.0,Net 30,PC8888,Secrets of Silicon Valley,popular_comp,1389.0,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00,5001.0,10000.0,12.0,846-92-7186,2.0,50.0,Hunter,Sheryl,415 836-7128,3410 Blonde St.,Palo Alto,CA,94301.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7066.0,,,,Barnum's,567 Pasadena Ave.,Tustin,CA,92789.0,A2976,1993-05-24 00:00:00,50.0,Net 30,PC8888,Secrets of Silicon Valley,popular_comp,1389.0,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00,10001.0,15000.0,14.0,846-92-7186,2.0,50.0,Hunter,Sheryl,415 836-7128,3410 Blonde St.,Palo Alto,CA,94301.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7066.0,,,,Barnum's,567 Pasadena Ave.,Tustin,CA,92789.0,A2976,1993-05-24 00:00:00,50.0,Net 30,PC8888,Secrets of Silicon Valley,popular_comp,1389.0,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00,15001.0,50000.0,16.0,846-92-7186,2.0,50.0,Hunter,Sheryl,415 836-7128,3410 Blonde St.,Palo Alto,CA,94301.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,,,,,,,,,,,,,,PC9999,Net Etiquette,popular_comp,1389.0,,,,,A must-read for computer conferencing.,2014-11-07 10:39:37,,,,486-29-1786,1.0,100.0,Locksley,Charlene,415 585-4620,18 Broadway Av.,San Francisco,CA,94130.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7896.0,,,,Fricative Bookshop,89 Madison St.,Fremont,CA,90019.0,QQ2299,1993-10-28 00:00:00,15.0,Net 60,BU7832,Straight Talk About Computers,business,1389.0,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00,0.0,5000.0,10.0,274-80-9391,1.0,100.0,Straight,Dean,415 834-2919,5420 College Av.,Oakland,CA,94609.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7896.0,,,,Fricative Bookshop,89 Madison St.,Fremont,CA,90019.0,QQ2299,1993-10-28 00:00:00,15.0,Net 60,BU7832,Straight Talk About Computers,business,1389.0,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00,5001.0,10000.0,12.0,274-80-9391,1.0,100.0,Straight,Dean,415 834-2919,5420 College Av.,Oakland,CA,94609.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7896.0,,,,Fricative Bookshop,89 Madison St.,Fremont,CA,90019.0,QQ2299,1993-10-28 00:00:00,15.0,Net 60,BU7832,Straight Talk About Computers,business,1389.0,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00,10001.0,15000.0,14.0,274-80-9391,1.0,100.0,Straight,Dean,415 834-2919,5420 College Av.,Oakland,CA,94609.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7896.0,,,,Fricative Bookshop,89 Madison St.,Fremont,CA,90019.0,QQ2299,1993-10-28 00:00:00,15.0,Net 60,BU7832,Straight Talk About Computers,business,1389.0,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00,15001.0,20000.0,16.0,274-80-9391,1.0,100.0,Straight,Dean,415 834-2919,5420 College Av.,Oakland,CA,94609.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7896.0,,,,Fricative Bookshop,89 Madison St.,Fremont,CA,90019.0,QQ2299,1993-10-28 00:00:00,15.0,Net 60,BU7832,Straight Talk About Computers,business,1389.0,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00,20001.0,25000.0,18.0,274-80-9391,1.0,100.0,Straight,Dean,415 834-2919,5420 College Av.,Oakland,CA,94609.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7896.0,,,,Fricative Bookshop,89 Madison St.,Fremont,CA,90019.0,QQ2299,1993-10-28 00:00:00,15.0,Net 60,BU7832,Straight Talk About Computers,business,1389.0,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00,25001.0,30000.0,20.0,274-80-9391,1.0,100.0,Straight,Dean,415 834-2919,5420 College Av.,Oakland,CA,94609.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7896.0,,,,Fricative Bookshop,89 Madison St.,Fremont,CA,90019.0,QQ2299,1993-10-28 00:00:00,15.0,Net 60,BU7832,Straight Talk About Computers,business,1389.0,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00,30001.0,35000.0,22.0,274-80-9391,1.0,100.0,Straight,Dean,415 834-2919,5420 College Av.,Oakland,CA,94609.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,7896.0,,,,Fricative Bookshop,89 Madison St.,Fremont,CA,90019.0,QQ2299,1993-10-28 00:00:00,15.0,Net 60,BU7832,Straight Talk About Computers,business,1389.0,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00,35001.0,50000.0,24.0,274-80-9391,1.0,100.0,Straight,Dean,415 834-2919,5420 College Av.,Oakland,CA,94609.0,1.0,Algodata Infosystems,Berkeley,CA,USA,3.0,SKO22412M,Sven,K,Ottlieb,5.0,150.0,1991-04-05 00:00:00,Publisher,150.0,250.0
,,,,,,,,,,,,,,,,,1622.0,,,,,,,,,,,,,,,,,,,,,Five Lakes Publishing,Chicago,IL,USA,4.0,RBM23061F,Rita,B,Muller,5.0,198.0,1993-10-09 00:00:00,Publisher,150.0,250.0
,,,,,,,,,,,,,,,,,1756.0,,,,,,,,,,,,,,,,,,,,,Ramona Publishers,Dallas,TX,USA,5.0,MJP25939M,Maria,J,Pontes,5.0,246.0,1989-03-01 00:00:00,Publisher,150.0,250.0
,,,,,,,,,,,,,,,,,9901.0,,,,,,,,,,,,,,,,,,,,,GGG&G,Muenchen,,Germany,6.0,JYL26161F,Janine,Y,Labrune,5.0,172.0,1991-05-26 00:00:00,Publisher,150.0,250.0
,,,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,,,,,,,Lucerne Publishing,Paris,,France,8.0,CFH28514M,Carlos,F,Hernadez,5.0,211.0,1989-04-21 00:00:00,Publisher,150.0,250.0
,,,,,,,,,,,,,,MC3026,The Psychology of Computer Cooking,UNDECIDED,877.0,,,,,,2014-11-07 10:39:37,,,,,,,,,,,,,,,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,0.0,1000.0,10.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,1001.0,2000.0,12.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,2001.0,4000.0,14.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,4001.0,6000.0,16.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,6001.0,8000.0,18.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,8001.0,10000.0,20.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,10001.0,12000.0,22.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,12001.0,50000.0,24.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
,7131.0,,,,Doc-U-Mat: Quality Laundry and Books,24-A Avogadro Way,Remulade,WA,98014.0,N914014,1994-09-14 00:00:00,25.0,Net 30,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,0.0,1000.0,10.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
,7131.0,,,,Doc-U-Mat: Quality Laundry and Books,24-A Avogadro Way,Remulade,WA,98014.0,N914014,1994-09-14 00:00:00,25.0,Net 30,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,1001.0,2000.0,12.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
,7131.0,,,,Doc-U-Mat: Quality Laundry and Books,24-A Avogadro Way,Remulade,WA,98014.0,N914014,1994-09-14 00:00:00,25.0,Net 30,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,2001.0,4000.0,14.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
,7131.0,,,,Doc-U-Mat: Quality Laundry and Books,24-A Avogadro Way,Remulade,WA,98014.0,N914014,1994-09-14 00:00:00,25.0,Net 30,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,4001.0,6000.0,16.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
,7131.0,,,,Doc-U-Mat: Quality Laundry and Books,24-A Avogadro Way,Remulade,WA,98014.0,N914014,1994-09-14 00:00:00,25.0,Net 30,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,6001.0,8000.0,18.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
,7131.0,,,,Doc-U-Mat: Quality Laundry and Books,24-A Avogadro Way,Remulade,WA,98014.0,N914014,1994-09-14 00:00:00,25.0,Net 30,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,8001.0,10000.0,20.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
,7131.0,,,,Doc-U-Mat: Quality Laundry and Books,24-A Avogadro Way,Remulade,WA,98014.0,N914014,1994-09-14 00:00:00,25.0,Net 30,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,10001.0,12000.0,22.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
,7131.0,,,,Doc-U-Mat: Quality Laundry and Books,24-A Avogadro Way,Remulade,WA,98014.0,N914014,1994-09-14 00:00:00,25.0,Net 30,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,12001.0,50000.0,24.0,722-51-5454,1.0,75.0,DeFrance,Michel,219 547-9982,3 Balding Pl.,Gary,IN,46403.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,0.0,1000.0,10.0,899-46-2035,2.0,25.0,Ringer,Anne,801 826-0752,67 Seventh Av.,Salt Lake City,UT,84152.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,1001.0,2000.0,12.0,899-46-2035,2.0,25.0,Ringer,Anne,801 826-0752,67 Seventh Av.,Salt Lake City,UT,84152.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,2001.0,4000.0,14.0,899-46-2035,2.0,25.0,Ringer,Anne,801 826-0752,67 Seventh Av.,Salt Lake City,UT,84152.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,4001.0,6000.0,16.0,899-46-2035,2.0,25.0,Ringer,Anne,801 826-0752,67 Seventh Av.,Salt Lake City,UT,84152.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,6001.0,8000.0,18.0,899-46-2035,2.0,25.0,Ringer,Anne,801 826-0752,67 Seventh Av.,Salt Lake City,UT,84152.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,8001.0,10000.0,20.0,899-46-2035,2.0,25.0,Ringer,Anne,801 826-0752,67 Seventh Av.,Salt Lake City,UT,84152.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,10001.0,12000.0,22.0,899-46-2035,2.0,25.0,Ringer,Anne,801 826-0752,67 Seventh Av.,Salt Lake City,UT,84152.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
Customer Discount,8042.0,,,5.0,Bookbeat,679 Carson St.,Portland,OR,89076.0,423LL922,1994-09-14 00:00:00,15.0,ON invoice,MC3021,The Gourmet Microwave,mod_cook,877.0,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00,12001.0,50000.0,24.0,899-46-2035,2.0,25.0,Ringer,Anne,801 826-0752,67 Seventh Av.,Salt Lake City,UT,84152.0,1.0,Binnet & Hardley,Washington,DC,USA,2.0,VPA30890F,Victoria,P,Ashworth,6.0,140.0,1990-09-13 00:00:00,Managing Editor,140.0,225.0
